"","ID","X..of.Rep.","UT.Date...Time","Local.Date...Time","Countries","States","D..Sound","C..Sound","Frag"
"1659","Event 2964-2018","1","2018-08-10 08:30 UT","2018-08-10 03:30								CDT","US","TN","1 no","1 no","1 yes"
"1759","Event 2963-2018","1","2018-08-10 05:15 UT","2018-08-09 22:15								PDT","US","WA","1 no","1 no","1 no"
"1859","Event 2962-2018","1","2018-08-10 05:00 UT","2018-08-10 01:00								EDT","CA","Ontario","1 no","1 no","1 no"
"1959","Event 3091-2018","1","2018-08-10 05:00 UT","2018-08-10 00:00								CDT","CA","Manitoba","n/a","n/a","n/a"
"2059","Event 2851-2018","1","2018-08-10 04:45 UT","2018-08-10 01:45								-3 time zones","BR","São Paulo","1 no","1 no","1 no"
"2197","Event 2961-2018","1","2018-08-10 03:40 UT","2018-08-09 22:40								CDT","US","TX","1 no","1 no","1 no"
"2261","Event 2959-2018","1","2018-08-10 02:30 UT","2018-08-09 22:30								AST","VI","St. Croix","1 no","1 no","n/a"
"2359","Event 2960-2018","1","2018-08-10 02:30 UT","2018-08-10 04:30								CEST","FR","Bourgogne Franche-Comté","1 no","1 no","1 no"
"2459","Event 2955-2018","2","2018-08-10 02:02 UT","2018-08-09 22:02								EDT","US","NC","2 no","2 no","1 no"
"2559","Event 2852-2018","1","2018-08-10 01:17 UT","2018-08-09 22:17								-3 time zones","BR","Rio de Janeiro","1 no","1 no","1 yes"
"2659","Event 2958-2018","1","2018-08-10 01:15 UT","2018-08-09 21:15								EDT","US","NH","1 no","1 no","1 no"
"2759","Event 2954-2018","4","2018-08-09 21:57 UT","2018-08-09 22:57								BST","GB","Wales, England","4 no","1 yes 
											
																															
												 3 no","1 yes 
											
																															
												 2 no"
"2859","Event 2957-2018","1","2018-08-09 21:57 UT","2018-08-09 23:57								CEST","FR","Bretagne","1 no","1 no","1 no"
"2959","Event 2950-2018","1","2018-08-09 21:35 UT","2018-08-09 23:35								CEST","SI","Ljubljana","1 no","1 no","1 yes"
"3059","Event 2949-2018","1","2018-08-09 21:04 UT","2018-08-09 23:04								CEST","FR","Corse","1 no","n/a","1 no"
"3197","Event 2948-2018","3","2018-08-09 20:40 UT","2018-08-09 22:20								2 time zones","GB 
										
									    
																			NL 
										
									    
																			DE","Overijssel, England, Nordrhein-Westfalen","3 no","3 no","2 no"
"3261","Event 2947-2018","1","2018-08-09 09:00 UT","2018-08-09 19:00								AEST","AU","New South Wales","1 no","n/a","n/a"
"3359","Event 2946-2018","1","2018-08-09 06:55 UT","2018-08-08 23:55								PDT","CA","British Columbia","1 no","1 no","1 no"
"3459","Event 2945-2018","1","2018-08-09 06:10 UT","2018-08-09 02:10								EDT","US","VA","1 no","1 no","1 yes"
"3559","Event 2943-2018","1","2018-08-09 05:30 UT","2018-08-08 22:30								PDT","US","CA","1 no","1 no","1 no"
"3659","Event 2944-2018","1","2018-08-09 04:15 UT","2018-08-08 23:15								CDT","US","OK","1 no","1 no","1 no"
"3759","Event 2862-2018","4","2018-08-09 04:00 UT","2018-08-08 23:56								2 time zones","US","NJ, DE, MD","3 no","4 no","2 no"
"3859","Event 2867-2018","2","2018-08-09 03:59 UT","2018-08-08 23:29								?","CA","Québec, Newfoundland and Labrador","1 no","1 no","1 no"
"3959","Event 2942-2018","1","2018-08-09 02:30 UT","2018-08-08 21:30								CDT","US","MS","1 no","1 no","1 no"
"4059","Event 2941-2018","1","2018-08-09 01:00 UT","2018-08-09 03:00								CEST","FR","Provence-Alpes-Côte d'Azur","1 no","n/a","1 no"
"4197","Event 2868-2018","3","2018-08-08 21:46 UT","2018-08-08 22:46								BST","GB","Scotland, Wales, England","3 no","2 no","3 no"
"4261","Event 2940-2018","1","2018-08-08 16:15 UT","2018-08-08 19:15								IDT","IL","Center District","1 no","1 no","n/a"
"4359","Event 2938-2018","1","2018-08-08 10:51 UT","2018-08-08 03:51								PDT","US","WA","1 no","1 no","1 no"
"4459","Event 2870-2018","3","2018-08-08 10:24 UT","2018-08-08 05:44								2 time zones","US","FL","3 no","2 no","2 no"
"4559","Event 2937-2018","1","2018-08-08 06:12 UT","2018-08-08 01:12								CDT","US","MN","n/a","n/a","n/a"
"4659","Event 2936-2018","1","2018-08-08 05:32 UT","2018-08-08 00:32								CDT","US","TX","1 no","1 no","1 yes"
"4759","Event 2939-2018","1","2018-08-08 05:13 UT","2018-08-07 22:13								PDT","US","WA","1 no","1 yes","1 no"
"4859","Event 3442-2018","1","2018-08-08 04:18 UT","2018-08-07 21:18								PDT","US","CA","1 no","1 no","1 no"
"4959","Event 2934-2018","2","2018-08-08 04:00 UT","2018-08-07 23:00								CDT","US","TX","1 no","1 no","1 no"
"5059","Event 2933-2018","1","2018-08-08 03:45 UT","2018-08-07 22:45								CDT","US","MN","n/a","n/a","1 no"
"5159","Event 2935-2018","1","2018-08-08 03:20 UT","2018-08-07 22:20								CDT","US","KS","1 no","1 no","n/a"
"2198","Event 2932-2018","11","2018-08-08 03:00 UT","2018-08-07 22:00								CDT","US","TX","9 no","10 no","5 yes 
											
																															
												 4 no"
"3198","Event 2931-2018","2","2018-08-08 02:30 UT","2018-08-08 04:30								CEST","FR","Auvergne-Rhône-Alpes","2 no","2 no","2 no"
"4198","Event 2930-2018","1","2018-08-08 01:55 UT","2018-08-07 21:55								EDT","US","NC","1 no","1 no","n/a"
"571","Event 2929-2018","3","2018-08-08 01:47 UT","2018-08-07 21:47								EDT","CA 
										
									    
																			US","NY, Québec","1 no","1 no","2 no"
"660","Event 2928-2018","1","2018-08-08 01:06 UT","2018-08-07 20:06								CDT","US","TX","1 no","1 no","1 yes"
"760","Event 3808-2018","1","2018-08-08 00:20 UT","2018-08-08 02:20								CEST","FR","Auvergne-Rhône-Alpes","1 no","1 no","n/a"
"860","Event 3608-2018","1","2018-08-08 00:16 UT","2018-08-08 01:16								BST","GB","Scotland","1 no","1 no","1 no"
"960","Event 2927-2018","1","2018-08-07 22:00 UT","2018-08-08 01:00								EEST","GR","","1 no","1 no","1 no"
"1060","Event 2952-2018","1","2018-08-07 18:40 UT","2018-08-08 02:40								CST","CN","Inner Mongolia","1 no","1 no","1 yes"
"1160","Event 2925-2018","5","2018-08-07 08:29 UT","2018-08-07 01:29								PDT","US","CA","3 no","3 no","1 yes 
											
																															
												 2 no"
"1260","Event 2926-2018","1","2018-08-07 05:45 UT","2018-08-06 23:45								MDT","US","","1 no","1 no","1 no"
"1360","Event 2924-2018","1","2018-08-07 05:31 UT","2018-08-07 00:31								CDT","US","TX","1 no","1 no","1 no"
"1460","Event 2922-2018","5","2018-08-07 05:22 UT","2018-08-07 01:22								EDT","US","FL","1 yes											
																															
												 4 no","1 yes 
											
																															
												 4 no","1 yes 
											
																															
												 4 no"
"1560","Event 2923-2018","1","2018-08-07 05:15 UT","2018-08-07 01:15								EDT","US","PA","1 no","1 no","n/a"
"1660","Event 2921-2018","1","2018-08-07 04:30 UT","2018-08-06 21:30								PDT","US","WA","n/a","1 no","1 no"
"1760","Event 2920-2018","1","2018-08-07 04:10 UT","2018-08-07 00:10								EDT","US","PA","1 no","1 no","1 no"
"1860","Event 2919-2018","3","2018-08-07 03:53 UT","2018-08-06 20:53								PDT","US","NV, CA","3 no","3 no","3 no"
"1960","Event 2917-2018","1","2018-08-07 03:25 UT","2018-08-07 05:25								CEST","FR","Nouvelle-Aquitaine","1 no","1 no","1 no"
"2060","Event 2916-2018","1","2018-08-07 03:00 UT","2018-08-06 22:00								CDT","US","TX","1 no","1 no","1 no"
"2199","Event 2914-2018","1","2018-08-07 02:30 UT","2018-08-07 04:30								CEST","NL","Zeeland","1 no","1 no","n/a"
"2262","Event 2915-2018","1","2018-08-07 02:30 UT","2018-08-06 19:30								MST","US","AZ","n/a","n/a","1 no"
"2360","Event 2913-2018","1","2018-08-07 02:28 UT","2018-08-06 21:28								CDT","US","WI","1 no","1 no","1 no"
"2460","Event 2918-2018","1","2018-08-07 02:15 UT","2018-08-06 21:15								CDT","US","AL","1 no","1 no","1 no"
"2560","Event 2864-2018","3","2018-08-07 01:58 UT","2018-08-06 20:58								CDT","US","AL","3 no","3 no","3 no"
"2660","Event 2912-2018","1","2018-08-07 01:20 UT","2018-08-06 21:20								EDT","US","NY","1 no","1 no","1 no"
"2760","Event 2865-2018","8","2018-08-07 01:02 UT","2018-08-06 21:02								EDT","US","FL","6 no","7 no","3 yes 
											
																															
												 3 no"
"2860","Event 2911-2018","2","2018-08-06 23:35 UT","2018-08-07 00:35								BST","GB","England","2 no","1 yes 
											
																															
												 1 no","2 no"
"2960","Event 2863-2018","11","2018-08-06 22:49 UT","2018-08-07 00:40								CEST","FR 
										
									    
																			DE 
										
									    
																			NL 
										
									    
																			BE","Vlaanderen, Gelderland, Hessen, Grand Est, Overijssel, Niedersachsen, Nordrhein-Westfalen","9 no","8 no","6 no"
"3060","Event 2910-2018","3","2018-08-06 22:14 UT","2018-08-07 00:14								CEST","DE","Sachsen","2 no","1 yes 
											
																															
												 1 no","2 no"
"3199","Event 2909-2018","1","2018-08-06 21:50 UT","2018-08-06 23:50								CEST","FR","Nouvelle-Aquitaine","1 no","1 no","1 no"
"3262","Event 2908-2018","1","2018-08-06 21:30 UT","2018-08-06 23:30								CEST","FR","Occitanie","n/a","1 no","1 no"
"3360","Event 2907-2018","2","2018-08-06 20:50 UT","2018-08-06 22:50								CEST","FR","Pays de la Loire, Centre-Val de Loire","2 no","2 no","2 no"
"3460","Event 2906-2018","2","2018-08-06 20:07 UT","2018-08-06 21:07								BST","GB","England","2 no","2 no","2 no"
"3560","Event 2905-2018","1","2018-08-06 13:12 UT","2018-08-06 09:12								EDT","US","FL","n/a","n/a","1 no"
"3660","Event 2904-2018","2","2018-08-06 09:14 UT","2018-08-06 04:14								CDT","US","AL, LA","2 no","2 no","1 yes 
											
																															
												 1 no"
"3760","Event 2903-2018","1","2018-08-06 07:50 UT","2018-08-06 02:50								CDT","US","LA","1 no","1 no","1 no"
"3860","Event 2902-2018","1","2018-08-06 04:50 UT","2018-08-05 21:50								PDT","US","WA","1 no","1 no","1 yes"
"3960","Event 2901-2018","1","2018-08-06 04:30 UT","2018-08-06 00:30								EDT","US","NY","1 no","1 no","n/a"
"4060","Event 2900-2018","1","2018-08-06 04:20 UT","2018-08-05 23:20								CDT","US","TX","1 no","1 no","1 yes"
"4199","Event 2899-2018","1","2018-08-06 04:08 UT","2018-08-05 20:08								AKDT","US","AK","1 no","1 no","1 no"
"4262","Event 2898-2018","1","2018-08-06 04:05 UT","2018-08-05 22:05								MDT","CA","Alberta","n/a","n/a","1 yes"
"4360","Event 2897-2018","1","2018-08-06 03:45 UT","2018-08-05 22:45								CDT","US","MO","1 no","1 no","1 yes"
"4460","Event 2896-2018","1","2018-08-06 03:29 UT","2018-08-05 23:29								EDT","US","NY","1 no","1 no","1 no"
"4560","Event 2895-2018","1","2018-08-06 03:08 UT","2018-08-05 23:08								EDT","US","NC","1 no","1 no","1 no"
"4660","Event 2861-2018","8","2018-08-06 02:54 UT","2018-08-05 21:54								CDT","US","AL, LA, FL","7 no","1 yes 
											
																															
												 4 no","4 yes 
											
																															
												 2 no"
"4760","Event 2878-2018","3","2018-08-06 02:35 UT","2018-08-05 21:55								2 time zones","US","KY, AL","3 no","3 no","3 no"
"4860","Event 2835-2018","3","2018-08-06 00:32 UT","2018-08-06 02:24								CEST","NL 
										
									    
																			FR","Hauts-de-France, Noord-Brabant, Gelderland","3 no","3 no","1 yes 
											
																															
												 1 no"
"4960","Event 2836-2018","1","2018-08-05 23:35 UT","2018-08-06 00:35								BST","GB","England","1 no","1 no","1 no"
"5060","Event 2860-2018","1","2018-08-05 23:13 UT","2018-08-06 01:13								CEST","DE","Nordrhein-Westfalen","1 no","n/a","1 no"
"5160","Event 2834-2018","25","2018-08-05 22:22 UT","2018-08-05 23:25								2 time zones","FR 
										
									    
																			GB","England, Centre-Val de Loire, Wales","1 yes											
																															
												 22 no","4 yes 
											
																															
												 18 no","6 yes 
											
																															
												 11 no"
"2200","Event 2833-2018","1","2018-08-05 21:17 UT","2018-08-05 23:17								CEST","FR","Nouvelle-Aquitaine","1 no","1 no","1 no"
"3200","Event 2832-2018","6","2018-08-05 20:50 UT","2018-08-05 21:50								BST","GB","England, Wales","6 no","6 no","3 no"
"4200","Event 2831-2018","3","2018-08-05 20:20 UT","2018-08-05 22:43								2 time zones","FR 
										
									    
																			BE","Bourgogne Franche-Comté, Provence-Alpes-Côte d'Azur, Wallonie","3 no","3 no","3 no"
"572","Event 4034-2018","1","2018-08-05 20:19 UT","2018-08-05 22:19								CEST","FR","Bourgogne Franche-Comté","1 no","1 no","1 no"
"661","Event 2830-2018","1","2018-08-05 12:15 UT","2018-08-05 20:15								8 time zones","MY","Sarawak","1 no","1 no","n/a"
"761","Event 2829-2018","1","2018-08-05 10:52 UT","2018-08-05 03:52								PDT","US","OR","1 no","1 no","1 no"
"861","Event 2859-2018","1","2018-08-05 10:05 UT","2018-08-05 05:05								CDT","US","MN","1 no","1 no","1 yes"
"961","Event 2828-2018","1","2018-08-05 09:48 UT","2018-08-05 02:48								PDT","US","NV","1 no","1 no","1 yes"
"1061","Event 2827-2018","1","2018-08-05 08:30 UT","2018-08-05 01:30								PDT","US","CA","1 no","n/a","n/a"
"1161","Event 2826-2018","1","2018-08-05 06:50 UT","2018-08-05 01:50								CDT","US","KS","1 no","1 no","1 yes"
"1261","Event 2825-2018","1","2018-08-05 06:45 UT","2018-08-05 02:45								EDT","US","GA","n/a","1 no","1 no"
"1361","Event 2824-2018","1","2018-08-05 06:03 UT","2018-08-04 23:03								PDT","US","WA","1 no","1 no","1 no"
"1461","Event 2823-2018","1","2018-08-05 05:54 UT","2018-08-05 01:54								EDT","US","FL","1 no","1 no","1 no"
"1561","Event 2822-2018","1","2018-08-05 05:44 UT","2018-08-05 02:44								-3 time zones","BR","Pernambuco","1 no","1 no","1 no"
"1661","Event 2849-2018","1","2018-08-05 04:40 UT","2018-08-05 00:40								EDT","US","MA","1 no","1 no","1 yes"
"1761","Event 2821-2018","3","2018-08-05 04:21 UT","2018-08-04 22:01								2 time zones","US 
										
									    
																			CA","MT, Saskatchewan","3 no","3 no","2 yes"
"1861","Event 2820-2018","1","2018-08-05 03:20 UT","2018-08-04 23:20								EDT","CA","Quebec","n/a","1 no","n/a"
"1961","Event 2819-2018","1","2018-08-05 03:15 UT","2018-08-04 22:15								CDT","US","TN","1 no","1 no","1 no"
"2061","Event 2741-2018","4","2018-08-05 02:48 UT","2018-08-04 22:48								EDT","US","DE, MD, NC, NJ","n/a","2 yes","1 no"
"21100","Event 2818-2018","1","2018-08-05 02:25 UT","2018-08-04 21:25								CDT","US","AL","1 no","1 no","1 no"
"2263","Event 3440-2018","1","2018-08-05 02:10 UT","2018-08-05 03:10								WEST","MA","","1 no","1 no","1 no"
"2361","Event 2848-2018","1","2018-08-05 01:45 UT","2018-08-04 21:45								EDT","US","FL","1 no","1 no","1 yes"
"2461","Event 3141-2018","1","2018-08-05 01:40 UT","2018-08-04 21:40								EDT","US","CT","1 no","1 no","1 no"
"2561","Event 2742-2018","5","2018-08-05 01:23 UT","2018-08-04 21:23								EDT","US","SC, FL","5 no","5 no","5 no"
"2661","Event 2817-2018","2","2018-08-05 00:45 UT","2018-08-04 21:45								ADT","BM","Warwick Parish, Smiths Parish","2 no","2 no","2 no"
"2761","Event 2816-2018","1","2018-08-05 00:32 UT","2018-08-04 20:32								EDT","US","DE","1 no","1 no","1 no"
"2861","Event 2847-2018","1","2018-08-05 00:00 UT","2018-08-05 02:00								CEST","DE","Baden-Württemberg","n/a","1 no","1 no"
"2961","Event 2815-2018","1","2018-08-04 23:50 UT","2018-08-05 01:50								CEST","BE","Vlaanderen","1 no","1 no","1 no"
"3061","Event 2846-2018","1","2018-08-04 23:00 UT","2018-08-05 00:00								WEST","MA","Rabat-Salé-Kénitra","1 no","1 no","1 no"
"31100","Event 4418-2018","1","2018-08-04 23:00 UT","2018-08-05 01:00								CET","AT","Tirol","1 no","1 no","1 no"
"3263","Event 2743-2018","9","2018-08-04 21:42 UT","2018-08-04 22:42								BST","GB","England, Wales, Engeland","7 no","7 no","1 yes 
											
																															
												 6 no"
"3361","Event 2813-2018","1","2018-08-04 21:03 UT","2018-08-04 17:03								EDT","US","OH","1 no","1 no","1 no"
"3461","Event 2814-2018","2","2018-08-04 21:00 UT","2018-08-04 23:00								CEST","FR","Grand Est","2 no","2 no","1 yes 
											
																															
												 1 no"
"3561","Event 2812-2018","2","2018-08-04 19:45 UT","2018-08-04 21:45								CEST","FR",", Auvergne-Rhône-Alpes","2 no","2 no","2 no"
"3661","Event 2894-2018","1","2018-08-04 17:30 UT","2018-08-04 20:30								EEST","UA","","1 no","1 no","1 no"
"3761","Event 2845-2018","1","2018-08-04 13:30 UT","2018-08-04 23:30								AEST","AU","New South Wales","1 no","1 no","1 yes"
"3861","Event 2811-2018","1","2018-08-04 09:36 UT","2018-08-04 02:36								PDT","US","OR","1 no","1 yes","1 yes"
"3961","Event 2744-2018","6","2018-08-04 08:31 UT","2018-08-04 18:31								AEST","AU","New South Wales","5 no","5 no","5 yes 
											
																															
												 1 no"
"4061","Event 2745-2018","3","2018-08-04 06:49 UT","2018-08-03 23:49								PDT","US","CA","3 no","3 no","3 no"
"41100","Event 2746-2018","6","2018-08-04 06:47 UT","2018-08-04 01:47								CDT","US","IL, MO","1 yes											
																															
												 3 no","2 yes 
											
																															
												 3 no","3 no"
"4263","Event 2810-2018","1","2018-08-04 04:45 UT","2018-08-03 21:45								PDT","US","CA","1 no","1 no","1 no"
"4361","Event 2748-2018","2","2018-08-04 03:44 UT","2018-08-03 23:14								2 time zones","US","GA, TN","2 no","2 no","2 no"
"4461","Event 2809-2018","1","2018-08-04 03:38 UT","2018-08-03 23:38								EDT","US","OH","1 no","1 no","n/a"
"4561","Event 2808-2018","2","2018-08-04 03:00 UT","2018-08-03 23:00								EDT","US","NJ","2 yes","2 no","n/a"
"4661","Event 2844-2018","2","2018-08-04 02:58 UT","2018-08-03 21:28								2 time zones","US","WI","1 no","2 no","1 no"
"4761","Event 2747-2018","22","2018-08-04 02:34 UT","2018-08-03 22:31								EDT","US","TN, VA, SC, NC, GA","21 no","19 no","3 yes 
											
																															
												 15 no"
"4861","Event 2806-2018","1","2018-08-04 02:05 UT","2018-08-03 22:05								EDT","US","NJ","1 no","1 no","1 no"
"4961","Event 2805-2018","1","2018-08-04 01:50 UT","2018-08-04 03:50								CEST","DE","Bayern","n/a","n/a","n/a"
"5061","Event 2804-2018","1","2018-08-04 01:30 UT","2018-08-04 02:30								BST","GB","England","1 no","1 no","1 no"
"5161","Event 2803-2018","1","2018-08-04 01:00 UT","2018-08-03 21:00								EDT","US","FL","1 no","1 no","n/a"
"2201","Event 2802-2018","1","2018-08-04 00:42 UT","2018-08-04 02:42								CEST","DE","Bayern","n/a","n/a","n/a"
"3201","Event 2801-2018","4","2018-08-03 23:05 UT","2018-08-04 00:05								BST","GB","Scotland, England","4 no","4 no","1 yes 
											
																															
												 2 no"
"4201","Event 2800-2018","3","2018-08-03 22:09 UT","2018-08-03 23:09								IST","IE","County Wexford, County Waterford, County Kildare","3 no","3 no","2 yes 
											
																															
												 1 no"
"573","Event 2843-2018","1","2018-08-03 21:50 UT","2018-08-03 23:50								CEST","SK","Bratislavský kraj","1 no","1 no","1 no"
"662","Event 2797-2018","3","2018-08-03 21:48 UT","2018-08-03 23:28								2 time zones","NL 
										
									    
																			GB","Overijssel, England, Gelderland","3 no","2 no","2 no"
"762","Event 2799-2018","1","2018-08-03 21:45 UT","2018-08-03 23:45								CEST","FR","Auvergne-Rhône-Alpes","1 no","1 no","1 no"
"862","Event 2798-2018","2","2018-08-03 21:40 UT","2018-08-03 23:10								2 time zones","FR 
										
									    
																			GB","Nouvelle-Aquitaine, England","2 no","1 yes 
											
																															
												 1 no","n/a"
"962","Event 2796-2018","5","2018-08-03 20:23 UT","2018-08-03 22:11								2 time zones","BE 
										
									    
																			GB 
										
									    
																			FR","Grand Est, England, Bruxelles, Hauts-de-France","5 no","5 no","1 yes 
											
																															
												 3 no"
"1062","Event 2795-2018","1","2018-08-03 19:50 UT","2018-08-03 20:50								BST","GB","England","1 no","1 no","1 no"
"1162","Event 2794-2018","1","2018-08-03 18:41 UT","2018-08-04 00:41								6 time zones","BD","Chittagong Division","1 no","1 no","n/a"
"1262","Event 2841-2018","1","2018-08-03 18:13 UT","2018-08-03 14:13								EDT","US","NC","1 no","1 no","1 no"
"1362","Event 2793-2018","1","2018-08-03 13:00 UT","2018-08-03 15:00								CEST","NL","Flevoland","n/a","n/a","1 no"
"1462","Event 2792-2018","1","2018-08-03 12:04 UT","2018-08-03 05:04								PDT","US","OR","1 no","1 no","1 no"
"1562","Event 2791-2018","2","2018-08-03 10:32 UT","2018-08-03 03:32								PDT","US","CA","2 no","2 no","2 no"
"1662","Event 2790-2018","1","2018-08-03 08:50 UT","2018-08-03 18:50								AEST","AU","Queensland","1 yes","1 yes","1 yes"
"1762","Event 2789-2018","1","2018-08-03 07:38 UT","2018-08-03 02:38								CDT","US","FL","1 no","1 no","1 no"
"1862","Event 2681-2018","2","2018-08-03 05:58 UT","2018-08-03 02:58								-3 time zones","BR","Pernambuco","2 no","2 no","2 no"
"1962","Event 2788-2018","10","2018-08-03 05:29 UT","2018-08-02 22:29								PDT","US","NV, CA,","8 no","8 no","2 yes 
											
																															
												 6 no"
"2062","Event 2682-2018","1","2018-08-03 05:01 UT","2018-08-03 02:01								-3 time zones","BR","Pernambuco","1 no","1 no","1 no"
"21101","Event 2787-2018","1","2018-08-03 05:01 UT","2018-08-03 00:01								CDT","US","FL","1 no","1 no","1 yes"
"2264","Event 2786-2018","1","2018-08-03 04:50 UT","2018-08-02 22:50								MDT","US","MT","1 no","1 no","1 no"
"2362","Event 2785-2018","1","2018-08-03 04:25 UT","2018-08-02 23:25								CDT","US","TX","1 no","1 no","1 no"
"2462","Event 2784-2018","1","2018-08-03 03:02 UT","2018-08-02 22:02								CDT","US","MO","1 no","1 no","1 yes"
"2562","Event 2783-2018","1","2018-08-03 02:35 UT","2018-08-02 22:35								EDT","US","NY","1 no","1 no","1 no"
"2662","Event 2782-2018","1","2018-08-03 02:30 UT","2018-08-02 22:30								EDT","US","FL","n/a","n/a","1 yes"
"2762","Event 2683-2018","2","2018-08-03 02:05 UT","2018-08-02 23:05								-3 time zones","BR","Pernambuco, Rio Grande do Norte","2 no","2 no","2 no"
"2862","Event 2842-2018","1","2018-08-03 01:44 UT","2018-08-02 20:44								CDT","US","IL","1 no","1 no","1 no"
"2962","Event 2781-2018","1","2018-08-03 00:10 UT","2018-08-03 01:10								WEST","PT","Distrikt Leiria","n/a","n/a","1 yes"
"3062","Event 2780-2018","2","2018-08-03 00:03 UT","2018-08-03 01:03								BST","GB","England","2 no","2 no","1 yes 
											
																															
												 1 no"
"31101","Event 2779-2018","4","2018-08-02 21:56 UT","2018-08-02 23:41								2 time zones","LU 
										
									    
																			GB 
										
									    
																			NL","Noord-Brabant, England, Drenthe,","4 no","3 no","1 yes 
											
																															
												 2 no"
"3264","Event 2778-2018","5","2018-08-02 20:47 UT","2018-08-02 21:47								BST","GB","England","4 no","5 no","2 yes 
											
																															
												 2 no"
"3362","Event 2777-2018","1","2018-08-02 12:35 UT","2018-08-02 21:35								JST","JP","<U+5BCC><U+5C71><U+770C>","1 no","1 no","n/a"
"3462","Event 2776-2018","1","2018-08-02 07:00 UT","2018-08-02 02:00								CDT","US","TX","n/a","1 no","n/a"
"3562","Event 2775-2018","1","2018-08-02 06:25 UT","2018-08-01 23:25								PDT","US","CA","1 no","1 no","1 no"
"3662","Event 2774-2018","2","2018-08-02 05:29 UT","2018-08-01 22:29								PDT","US","OR","2 no","2 no","1 no"
"3762","Event 2773-2018","1","2018-08-02 04:20 UT","2018-08-01 23:20								CDT","US","MN","1 no","1 no","n/a"
"3862","Event 2772-2018","1","2018-08-02 04:13 UT","2018-08-01 23:13								CDT","US","IL","1 no","1 no","1 no"
"3962","Event 2771-2018","1","2018-08-02 04:07 UT","2018-08-01 21:07								MST","US","AZ","1 no","1 no","1 no"
"4062","Event 2770-2018","1","2018-08-02 03:47 UT","2018-08-01 22:47								CDT","US","IN","1 no","1 no","1 yes"
"41101","Event 2769-2018","1","2018-08-02 01:30 UT","2018-08-02 03:30								CEST","DE","Bayern","1 no","1 no","n/a"
"4264","Event 2768-2018","1","2018-08-02 01:00 UT","2018-08-02 02:00								BST","GB","England","1 no","1 no","n/a"
"4362","Event 2767-2018","1","2018-08-01 23:34 UT","2018-08-02 00:34								BST","GB","England","n/a","1 no","n/a"
"4462","Event 2766-2018","7","2018-08-01 22:52 UT","2018-08-01 23:52								BST","GB","England,","7 no","7 no","3 yes 
											
																															
												 4 no"
"4562","Event 2765-2018","1","2018-08-01 21:28 UT","2018-08-01 23:28								CEST","FR","Provence-Alpes-Côte d'Azur","1 no","1 no","n/a"
"4662","Event 2762-2018","1","2018-08-01 21:26 UT","2018-08-01 23:26								CEST","SE","Västra Götaland County","1 no","1 no","n/a"
"4762","Event 2684-2018","1","2018-08-01 21:15 UT","2018-08-01 18:15								-3 time zones","BR","Bahia","1 no","1 no","1 yes"
"4862","Event 2761-2018","1","2018-08-01 20:41 UT","2018-08-01 22:41								CEST","DE","Berlin","1 no","1 no","1 no"
"4962","Event 2760-2018","1","2018-08-01 19:20 UT","2018-08-01 21:20								CEST","SK","Žilinský kraj","1 no","1 no","n/a"
"5062","Event 2759-2018","1","2018-08-01 15:00 UT","2018-08-01 10:00								CDT","US","IL","n/a","n/a","n/a"
"5162","Event 3236-2018","1","2018-08-01 10:08 UT","2018-08-01 20:08								AEST","AU","Queensland","1 no","1 no","1 no"
"2202","Event 3934-2018","1","2018-08-01 08:00 UT","2018-08-01 04:00								EDT","US","FL","n/a","1 yes","n/a"
"3202","Event 2758-2018","2","2018-08-01 07:04 UT","2018-08-01 02:34								2 time zones","US","WI, MI","2 no","2 no","1 yes 
											
																															
												 1 no"
"4202","Event 2757-2018","3","2018-08-01 03:23 UT","2018-07-31 23:23								EDT","US","PA, IN, OH","2 no","2 no","1 yes 
											
																															
												 2 no"
"574","Jul","Jul","Jul","Jul","Jul","Jul","Jul","Jul","Jul"
"663","Event 2756-2018","1","2018-07-31 22:55 UT","2018-08-01 00:55								CEST","FR","Grand Est","1 no","1 no","1 yes"
"763","Event 2755-2018","2","2018-07-31 22:37 UT","2018-08-01 00:37								CEST","BE 
										
									    
																			NL","Vlaanderen, Gelderland","1 no","1 no","2 no"
"863","Event 2858-2018","1","2018-07-31 21:30 UT","2018-07-31 23:30								CEST","FR","Provence-Alpes-Côte d'Azur","1 no","1 no","1 no"
"963","Event 2677-2018","12","2018-07-31 21:19 UT","2018-07-31 22:36								BST","GB","England","1 yes											
																															
												 10 no","1 yes 
											
																															
												 11 no","4 yes 
											
																															
												 5 no"
"1063","Event 2678-2018","19","2018-07-31 20:33 UT","2018-07-31 22:44								2 time zones","GB 
										
									    
																			BE 
										
									    
																			FR 
										
									    
																			NL 
										
									    
																			DE","Hessen, Noord-Brabant, Friesland, Gelderland, Grand Est, Zeeland, Vlaanderen, England, Noord-Holland, Île-de-France, Nordrhein-Westfalen, Limburg, Bayern","18 no","18 no","3 yes 
											
																															
												 13 no"
"1163","Event 2679-2018","2","2018-07-31 19:05 UT","2018-07-31 21:05								CEST","FR 
										
									    
																			IT","Corse, Liguria","2 no","2 no","2 no"
"1263","Event 2754-2018","1","2018-07-31 16:45 UT","2018-07-31 12:45								EDT","US","NC","1 no","1 no","1 no"
"1363","Event 2753-2018","1","2018-07-31 12:55 UT","2018-07-31 05:55								PDT","US","OR","1 no","1 no","1 yes"
