"","ID","X..of.Rep.","UT.Date...Time","Local.Date...Time","Countries","States","D..Sound","C..Sound","Frag"
"2011","Event 5417-2018","1","2018-12-03 01:30 UT","2018-12-02 20:30								EST","US","NY","1 yes","n/a","1 yes"
"2115","Event 5416-2018","1","2018-12-02 23:35 UT","2018-12-02 18:35								EST","US","GA","1 no","1 no","1 no"
"2213","Event 5415-2018","1","2018-12-02 23:30 UT","2018-12-02 18:30								EST","US","WV","1 no","1 no","1 no"
"2311","Event 5414-2018","1","2018-12-02 23:06 UT","2018-12-03 00:06								CET","IT","Campania","n/a","1 yes","n/a"
"2411","Event 5337-2018","9","2018-12-02 21:48 UT","2018-12-02 21:48								GMT","GB","England","6 no","6 no","8 no"
"2511","Event 5413-2018","1","2018-12-02 17:40 UT","2018-12-02 22:40								5 time zones","MV","North Province","1 no","1 no","1 yes"
"2611","Event 5412-2018","1","2018-12-02 13:45 UT","2018-12-02 05:45								PST","US","CA","1 no","1 no","1 no"
"2711","Event 5411-2018","1","2018-12-02 09:40 UT","2018-12-02 03:40								CST","US","KS","n/a","1 no","n/a"
"2811","Event 5410-2018","1","2018-12-02 08:03 UT","2018-12-02 08:03								GMT","IE","County Dublin","1 no","1 yes","n/a"
"2911","Event 5409-2018","1","2018-12-02 07:30 UT","2018-12-02 01:30								CST","US","MS","1 no","1 no","1 no"
"3011","Event 5408-2018","2","2018-12-02 06:52 UT","2018-12-02 00:52								CST","US","TX","1 no","1 no","2 no"
"3115","Event 5407-2018","1","2018-12-02 06:30 UT","2018-12-01 22:30								PST","US","WA","n/a","n/a","1 no"
"3213","Event 5375-2018","2","2018-12-02 05:39 UT","2018-12-02 00:39								EST","US","OH","1 no","1 yes 
											
																															
												 1 no","2 no"
"3311","Event 5405-2018","1","2018-12-02 05:38 UT","2018-12-01 23:38								CST","MX","Campeche","1 no","1 no","1 no"
"3411","Event 5336-2018","16","2018-12-02 01:04 UT","2018-12-01 19:04								CST","US","TX","14 no","16 no","5 yes 
											
																															
												 10 no"
"3511","Event 5404-2018","1","2018-12-01 22:33 UT","2018-12-01 23:33								CET","PL","lubelskie","n/a","n/a","n/a"
"3611","Event 5403-2018","1","2018-12-01 22:30 UT","2018-12-01 23:30								CET","DE","Sachsen","1 no","1 no","1 no"
"3711","Event 5402-2018","1","2018-12-01 21:45 UT","2018-12-01 22:45								CET","FR","Provence-Alpes-Côte d'Azur","n/a","n/a","n/a"
"3811","Event 5401-2018","1","2018-12-01 13:21 UT","2018-12-01 06:21								MST","US","CO","1 no","1 no","1 no"
"3911","Event 5400-2018","2","2018-12-01 13:00 UT","2018-12-01 07:00								CST","US","TX","2 no","2 no","1 no"
"4011","Event 5399-2018","2","2018-12-01 12:31 UT","2018-12-01 05:31								MST","US","CO, WY","1 yes											
																															
												 1 no","1 yes 
											
																															
												 1 no","2 no"
"4115","Event 5398-2018","1","2018-12-01 12:00 UT","2018-12-01 06:00								CST","US","AR","1 no","1 no","1 no"
"4213","Event 5397-2018","1","2018-12-01 07:08 UT","2018-12-01 01:08								CST","US","TX","1 no","1 no","1 no"
"4311","Event 5396-2018","1","2018-12-01 05:30 UT","2018-11-30 21:30								PST","US","CA","1 no","1 no","1 no"
"4411","Event 5395-2018","1","2018-12-01 04:51 UT","2018-12-01 01:51								-3 time zones","BR","Pernambuco","1 no","1 no","1 no"
"4511","Event 5394-2018","1","2018-12-01 02:15 UT","2018-11-30 21:15								EST","CA","Ontario","1 yes","1 yes","1 no"
"4611","Event 5392-2018","1","2018-12-01 01:50 UT","2018-12-01 02:50								CET","FR","Occitanie","n/a","n/a","1 no"
"4711","Event 5393-2018","3","2018-12-01 01:43 UT","2018-11-30 20:43								EST","US","MD, VA","3 no","3 no","3 no"
"4811","Event 5334-2018","3","2018-12-01 01:42 UT","2018-11-30 19:42								CST","US","TX","3 no","3 no","1 yes 
											
																															
												 2 no"
"4911","Event 5333-2018","1","2018-12-01 01:24 UT","2018-11-30 17:24								PST","US","NV","1 no","1 no","1 no"
"5011","Event 5332-2018","2","2018-12-01 00:58 UT","2018-11-30 18:58								CST","US","TX","2 no","1 yes 
											
																															
												 1 no","1 no"
"5111","Event 5331-2018","1","2018-12-01 00:49 UT","2018-11-30 21:49								-3 time zones","BR","Bahia","1 no","1 no","1 no"
"260","Event 5330-2018","10","2018-12-01 00:26 UT","2018-11-30 17:26								MST","US","CO, NM","7 no","7 no","1 yes 
											
																															
												 9 no"
"360","Nov","Nov","Nov","Nov","Nov","Nov","Nov","Nov","Nov"
"460","Event 5391-2018","1","2018-11-30 23:59 UT","2018-11-30 23:59								GMT","GB","England","1 no","1 no","1 no"
"522","Event 5329-2018","15","2018-11-30 23:37 UT","2018-12-01 00:32								CET","NL 
										
									    
																			BE","Drenthe, Gelderland, Noord-Brabant, Overijssel, Utrecht, Vlaanderen, Zuid-Holland","11 no","12 no","3 yes 
											
																															
												 8 no"
"612","Event 5390-2018","1","2018-11-30 23:00 UT","2018-12-01 00:00								CET","ES","Comunidad Valenciana","1 no","1 no","1 yes"
"712","Event 5389-2018","1","2018-11-30 22:26 UT","2018-11-30 23:26								CET","NL","Limburg","1 no","1 no","1 no"
"812","Event 5388-2018","1","2018-11-30 22:00 UT","2018-11-30 19:00								-3 time zones","GL","Qaasuitsup Municipality","n/a","n/a","n/a"
"912","Event 5387-2018","1","2018-11-30 20:00 UT","2018-11-30 20:00								GMT","GB","England","1 no","1 no","1 no"
"1012","Event 5328-2018","1","2018-11-30 18:15 UT","2018-11-30 18:15								GMT","GB","England","1 no","1 no","1 no"
"1112","Event 5327-2018","1","2018-11-30 18:02 UT","2018-11-30 23:32								IST","IN","Maharashtra","1 no","1 no","1 no"
"1212","Event 5326-2018","1","2018-11-30 17:15 UT","2018-11-30 18:15								CET","FR","Bourgogne Franche-Comté","1 no","1 no","1 no"
"1312","Event 5325-2018","1","2018-11-30 17:05 UT","2018-11-30 18:05								CET","FR","Nouvelle-Aquitaine","1 no","1 no","n/a"
"1412","Event 5324-2018","1","2018-11-30 13:50 UT","2018-11-30 07:50								CST","US","TX","1 no","1 no","n/a"
"1512","Event 5323-2018","1","2018-11-30 12:12 UT","2018-11-30 05:12								MST","US","CO","1 no","1 no","1 no"
"1612","Event 5386-2018","1","2018-11-30 10:15 UT","2018-11-30 21:15								AEDT","AU","New South Wales","1 no","1 no","1 no"
"1712","Event 5322-2018","2","2018-11-30 06:23 UT","2018-11-30 01:23								EST","US","MA","2 no","2 no","1 yes 
											
																															
												 1 no"
"1812","Event 5321-2018","1","2018-11-30 03:40 UT","2018-11-29 22:40								EST","CA","Ontario","n/a","n/a","1 no"
"1912","Event 5320-2018","1","2018-11-30 03:30 UT","2018-11-29 20:30								MST","US","NM","1 no","1 no","1 no"
"2012","Event 5319-2018","1","2018-11-30 02:23 UT","2018-11-29 21:23								EST","US","NY","1 no","1 yes","1 no"
"2116","Event 5318-2018","2","2018-11-30 02:15 UT","2018-11-29 21:15								EST","CA","Ontario","1 no","1 no","n/a"
"2214","Event 5970-2018","1","2018-11-30 02:00 UT","2018-11-30 00:00								BST?","BR","Minas Gerais","1 no","1 no","1 no"
"2312","Event 5317-2018","1","2018-11-30 00:55 UT","2018-11-29 18:55								CST","US","MO","1 no","1 no","1 no"
"2412","Event 5316-2018","4","2018-11-29 23:38 UT","2018-11-30 00:38								CET","NL",", Gelderland, Noord-Brabant","3 no","4 no","1 yes 
											
																															
												 2 no"
"2512","Event 5315-2018","1","2018-11-29 22:02 UT","2018-11-29 22:02								GMT","GB","England","1 no","1 no","n/a"
"2612","Event 5314-2018","1","2018-11-29 21:15 UT","2018-11-29 22:15								CET","NL","Gelderland","1 no","1 no","n/a"
"2712","Event 5313-2018","6","2018-11-29 20:05 UT","2018-11-29 21:05								CET","FR 
										
									    
																			ES","Community of Madrid, Normandie, Occitanie, Pays de la Loire","2 no","2 no","5 no"
"2812","Event 5312-2018","1","2018-11-29 19:15 UT","2018-11-29 19:15								GMT","GB","England","1 no","1 no","1 no"
"2912","Event 5311-2018","1","2018-11-29 18:49 UT","2018-11-29 18:49								GMT","JE","St Saviour","n/a","n/a","1 no"
"3012","Event 5310-2018","1","2018-11-29 16:54 UT","2018-11-30 00:54								CST","CN","<U+5C71><U+4E1C><U+7701>","1 no","1 no","1 no"
"3116","Event 5309-2018","1","2018-11-29 16:00 UT","2018-11-29 16:00								GMT","GB","Northern Ireland","1 no","1 no","1 no"
"3214","Event 5308-2018","3","2018-11-29 08:46 UT","2018-11-29 02:46								CST","US","OK, TX","3 no","3 no","1 no"
"3312","Event 5307-2018","1","2018-11-29 07:08 UT","2018-11-29 04:08								-3 time zones","BR","State of Alagoas","n/a","n/a","1 no"
"3412","Event 5306-2018","2","2018-11-29 06:22 UT","2018-11-29 00:22								CST","US","TX","2 no","2 no","1 no"
"3512","Event 5305-2018","5","2018-11-29 04:24 UT","2018-11-28 22:24								CST","US","AL, FL, LA","5 no","5 no","2 yes 
											
																															
												 2 no"
"3612","Event 5283-2018","11","2018-11-29 04:11 UT","2018-11-29 05:11								CET","SI 
										
									    
																			IT 
										
									    
																			HU 
										
									    
																			DE 
										
									    
																			CZ 
										
									    
																			AT",", Bavaria, Burgenland, Hlavní mesto Praha, Laško, Lombardia, Niederösterreich, Trentino-South Tyrol","9 no","8 no","2 yes 
											
																															
												 8 no"
"3712","Event 5304-2018","1","2018-11-29 04:00 UT","2018-11-28 20:00								PST","US","CA","1 yes","1 no","1 no"
"3812","Event 5303-2018","1","2018-11-29 03:50 UT","2018-11-28 22:50								EST","CA","Québec","n/a","n/a","1 no"
"3912","Event 5282-2018","135","2018-11-29 02:16 UT","2018-11-28 21:16								2 time zones","US 
										
									    
																			CA","NY, Ontario","110 no","110 no","22 yes 
											
																															
												 68 no"
"4012","Event 5369-2018","1","2018-11-29 01:58 UT","2018-11-28 20:58								EST","US","MA","1 no","1 no","1 no"
"4116","Event 5302-2018","1","2018-11-29 01:34 UT","2018-11-28 20:34								EST","US","KY","1 no","n/a","1 no"
"4214","Event 5301-2018","1","2018-11-29 01:34 UT","2018-11-28 20:34								EST","US","VA","n/a","n/a","1 no"
"4312","Event 5300-2018","4","2018-11-29 01:22 UT","2018-11-28 19:22								CST","US","AL, KY, TN","1 yes											
																															
												 3 no","1 yes 
											
																															
												 3 no","1 yes 
											
																															
												 3 no"
"4412","Event 5299-2018","2","2018-11-29 01:20 UT","2018-11-28 20:20								EST","US","MI","2 no","2 no","1 no"
"4512","Event 5298-2018","1","2018-11-29 01:14 UT","2018-11-28 21:14								EST","CA","Ontario","1 no","1 no","1 yes"
"4612","Event 5297-2018","1","2018-11-29 00:49 UT","2018-11-28 18:49								CST","US","KS","n/a","n/a","1 no"
"4712","Event 5296-2018","1","2018-11-29 00:15 UT","2018-11-28 19:15								EST","CA","Ontario","n/a","n/a","1 no"
"4812","Event 5281-2018","1","2018-11-28 22:45 UT","2018-11-28 22:45								GMT","GB","Northern Ireland","1 no","n/a","1 no"
"4912","Event 5280-2018","2","2018-11-28 21:19 UT","2018-11-28 22:19								CET","AT","Niederösterreich, Salzburg","2 no","2 no","2 no"
"5012","Event 5279-2018","1","2018-11-28 19:35 UT","2018-11-28 20:35								CET","IT","Piemonte","1 no","1 no","1 no"
"5112","Event 5278-2018","2","2018-11-28 19:30 UT","2018-11-28 20:30								CET","DE 
										
									    
																			DK",", Brandenburg","1 no","1 no","1 no"
"523","Event 5277-2018","1","2018-11-28 17:31 UT","2018-11-28 18:31								CET","FR","Auvergne-Rhône-Alpes","1 no","1 no","1 yes"
"270","Event 5276-2018","1","2018-11-28 16:26 UT","2018-11-28 21:56								IST","IN","Telangana","1 no","1 no","1 yes"
"370","Event 5295-2018","1","2018-11-28 13:30 UT","2018-11-28 03:30								HST","US","HI","1 no","1 no","n/a"
"470","Event 5294-2018","1","2018-11-28 11:40 UT","2018-11-28 05:40								CST","US","TX","1 no","1 no","1 no"
"524","Event 5275-2018","1","2018-11-28 06:30 UT","2018-11-28 01:30								EST","US","NC","1 no","1 no","1 no"
"613","Event 5274-2018","1","2018-11-28 06:11 UT","2018-11-27 23:11								MST","CA","Alberta","1 no","1 no","1 no"
"713","Event 5223-2018","28","2018-11-28 05:07 UT","2018-11-27 23:07								CST","US",", AL, AR, LA, OK, TX","1 yes											
																															
												 22 no","1 yes 
											
																															
												 23 no","1 yes 
											
																															
												 16 no"
"813","Event 5273-2018","1","2018-11-28 04:03 UT","2018-11-27 22:03								CST","US","AR","n/a","n/a","1 no"
"913","Event 5272-2018","1","2018-11-28 03:58 UT","2018-11-27 20:58								MST","US","CO","1 no","1 no","1 no"
"1013","Event 5271-2018","1","2018-11-28 03:07 UT","2018-11-27 21:07								CST","US","TX","n/a","n/a","n/a"
"1113","Event 5293-2018","1","2018-11-28 02:57 UT","2018-11-27 20:57								CST","US","MN","n/a","n/a","n/a"
"1213","Event 5292-2018","2","2018-11-28 02:15 UT","2018-11-27 21:15								EST","CA","Ontario","1 no","1 no","1 no"
"1313","Event 5385-2018","1","2018-11-28 01:50 UT","2018-11-27 17:50								PST","CA","British Columbia","1 no","1 no","1 no"
"1413","Event 5270-2018","1","2018-11-28 01:17 UT","2018-11-27 17:17								PST","US","CA","n/a","n/a","n/a"
"1513","Event 5269-2018","3","2018-11-28 00:05 UT","2018-11-27 18:05								CST","US","TX","2 no","2 no","2 no"
"1613","Event 5226-2018","1","2018-11-27 23:32 UT","2018-11-27 21:32								-2 time zones","BR","São Paulo","1 no","1 no","1 yes"
"1713","Event 5268-2018","1","2018-11-27 21:05 UT","2018-11-27 22:05								CET","FR","Occitanie","1 no","1 no","1 no"
"1813","Event 5291-2018","1","2018-11-27 19:00 UT","2018-11-27 20:00								CET","FR","Auvergne-Rhône-Alpes","1 no","1 no","n/a"
"1913","Event 5222-2018","100","2018-11-27 17:38 UT","2018-11-27 18:39								CET","IT 
										
									    
																			FR 
										
									    
																			ES 
										
									    
																			CH",", Auvergne-Rhône-Alpes, Catalunya, Liguria, Nouvelle-Aquitaine, Occitanie, Provence-Alpes-Côte d'Azur, Valais","69 no","1 yes 
											
																															
												 69 no","26 yes 
											
																															
												 59 no"
"2013","Event 5267-2018","1","2018-11-27 10:20 UT","2018-11-27 19:20								JST","JP","Ibaraki Prefecture","1 no","1 no","n/a"
"2117","Event 5266-2018","1","2018-11-27 08:05 UT","2018-11-27 02:05								CST","US","TX","1 no","1 no","1 yes"
"2215","Event 5265-2018","1","2018-11-27 07:49 UT","2018-11-27 01:49								CST","US","AL","n/a","n/a","1 yes"
"2313","Event 5264-2018","1","2018-11-27 07:40 UT","2018-11-27 08:40								CET","FR","Occitanie","1 no","1 no","1 no"
"2413","Event 5263-2018","1","2018-11-27 07:01 UT","2018-11-27 02:01								EST","US","VA","1 no","1 no","1 no"
"2513","Event 5224-2018","7","2018-11-27 06:41 UT","2018-11-27 06:41								GMT","GB","England","1 yes											
																															
												 5 no","6 no","1 yes 
											
																															
												 4 no"
"2613","Event 5262-2018","1","2018-11-27 06:29 UT","2018-11-27 00:29								CST","US","IA","1 no","1 no","1 yes"
"2713","Event 5261-2018","1","2018-11-27 06:09 UT","2018-11-26 23:09								MST","US","UT","1 no","1 no","n/a"
"2813","Event 5225-2018","9","2018-11-27 06:08 UT","2018-11-27 00:08								CST","US","AR, OK, TX","8 no","8 no","2 yes 
											
																															
												 5 no"
"2913","Event 5260-2018","1","2018-11-27 06:00 UT","2018-11-27 01:00								EST","US","MD","1 no","1 no","1 no"
"3013","Event 5259-2018","1","2018-11-27 05:15 UT","2018-11-26 22:15								PST","US","CA","1 no","1 no","n/a"
"3117","Event 5258-2018","1","2018-11-27 04:18 UT","2018-11-26 23:18								EST","US","MD","n/a","n/a","1 no"
"3215","Event 5257-2018","4","2018-11-27 04:10 UT","2018-11-26 21:25								2 time zones","US","AZ, NM, TX","4 no","4 no","2 yes 
											
																															
												 1 no"
"3313","Event 5290-2018","1","2018-11-27 03:42 UT","2018-11-27 04:42								CET","DE","Sachsen","1 no","1 no","n/a"
"3413","Event 5256-2018","1","2018-11-27 03:25 UT","2018-11-26 21:25								CST","US","IA","n/a","n/a","n/a"
"3513","Event 5255-2018","1","2018-11-27 02:53 UT","2018-11-26 21:53								EST","US","NY","1 yes","1 no","n/a"
"3613","Event 5254-2018","1","2018-11-26 23:55 UT","2018-11-26 17:55								CST","US","TN","1 no","1 no","n/a"
"3713","Event 5253-2018","1","2018-11-26 20:55 UT","2018-11-26 21:55								CET","ES","Catalunya","1 no","1 no","n/a"
"3813","Event 5969-2018","1","2018-11-26 20:37 UT","2018-11-26 15:37								EST","US","NY","1 yes","1 yes","n/a"
"3913","Event 5252-2018","1","2018-11-26 13:30 UT","2018-11-26 05:30								PST","US","CA","1 no","1 no","1 no"
"4013","Event 5251-2018","1","2018-11-26 13:15 UT","2018-11-26 07:15								CST","US","TN","1 no","1 no","n/a"
"4117","Event 5250-2018","1","2018-11-26 09:38 UT","2018-11-26 02:38								MST","US","ID","1 no","1 no","n/a"
"4215","Event 5249-2018","1","2018-11-26 07:08 UT","2018-11-25 21:08								HST","US","HI","1 no","1 no","1 no"
"4313","Event 5248-2018","1","2018-11-26 06:28 UT","2018-11-26 01:28								EST","PA","Panama","1 no","1 no","1 yes"
"4413","Event 5247-2018","2","2018-11-26 05:46 UT","2018-11-25 23:46								CST","US","OK, TX","2 no","2 no","2 no"
"4513","Event 5246-2018","5","2018-11-26 01:33 UT","2018-11-25 19:33								CST","US 
										
									    
																			CA","IA, Manitoba, MN","5 no","5 no","2 yes 
											
																															
												 2 no"
"4613","Event 5289-2018","1","2018-11-26 00:35 UT","2018-11-25 19:35								EST","CA","Ontario","1 no","1 no","1 no"
"4713","Event 5245-2018","1","2018-11-26 00:20 UT","2018-11-25 18:20								CST","US","OK","1 no","1 no","n/a"
"4813","Event 5220-2018","1","2018-11-25 23:52 UT","2018-11-25 21:52								-2 time zones","BR","Paraná","1 no","1 no","1 no"
"4913","Event 5244-2018","1","2018-11-25 23:14 UT","2018-11-25 18:14								EST","US","NY","n/a","1 no","1 no"
"5013","Event 5243-2018","1","2018-11-25 22:55 UT","2018-11-25 22:55								GMT","GB","England","1 no","1 no","n/a"
"5113","Event 5218-2018","1","2018-11-25 21:00 UT","2018-11-25 21:00								GMT","GB","England","1 no","1 no","n/a"
"280","Event 5242-2018","1","2018-11-25 19:16 UT","2018-11-25 20:16								CET","DE","Sachsen","1 no","1 no","1 no"
"380","Event 5217-2018","4","2018-11-25 18:03 UT","2018-11-25 19:03								CET","FR","Bretagne","4 no","1 yes 
											
																															
												 3 no","4 no"
"480","Event 5241-2018","1","2018-11-25 17:30 UT","2018-11-26 01:30								CST","CN","<U+5C71><U+4E1C><U+7701>","1 no","1 no","1 no"
"525","Event 5212-2018","3","2018-11-25 16:58 UT","2018-11-25 17:58								CET","DE","Sachsen, Saxony","1 no","1 yes 
											
																															
												 1 no","1 yes 
											
																															
												 1 no"
"614","Event 5211-2018","1","2018-11-25 07:06 UT","2018-11-25 02:06								EST","US","TN","1 no","1 no","n/a"
"714","Event 5210-2018","1","2018-11-25 06:48 UT","2018-11-24 20:48								HST","US","HI","1 no","1 no","1 no"
"814","Event 5216-2018","1","2018-11-25 06:15 UT","2018-11-24 23:15								MST","US","AZ","1 no","1 no","n/a"
